"animal_id","name","animal_type","pocet_odchodu"
"A782770","Dewey","Dog",3
"A737640","Olivia","Dog",3
"A805208","*Bell Pepper","Dog",3
"A822532","*Ronan","Dog",3
"A786187","Mowgli","Dog",3
"A801678","Kora","Dog",3
"A678529","Big Boy","Dog",3
"A707873","Missy","Dog",3
"A683469","Dakota","Dog",3
"A704943","Pete","Dog",3
"A741436","Springer","Dog",3
"A760400","Marley","Dog",3
"A772648","Annie","Dog",3
"A812186","Roxie","Dog",3
"A756690","Fatty Aka Camo","Dog",3
"A814134","C'Lo","Dog",3
"A758320","Sophie","Cat",3
"A743158","Ruby","Dog",3
"A768628","Lila","Dog",3
"A690574","Sugar","Dog",3
"A724021","Diesel","Dog",3
"A743672","Chadwick","Cat",3
"A746917","*Linzy","Dog",3
"A694963","*Sheba","Dog",3
"A787607","Bobo","Dog",3
"A722993","Sleepy","Dog",3
"A805278","*Nabisco","Dog",3
"A718741","Hunny","Dog",3
"A707116","Heidi","Dog",3
"A659262","*Bubbles","Cat",3
"A699820","Ginger","Dog",3
"A664312","Sasha","Dog",3
"A705094","Magna","Dog",3
"A799224","Lucy","Dog",3
"A744736","Doc","Other",3
"A681602","Chica","Dog",3
"A725712","Jax (Obi)","Dog",3
"A732004","Zydeco","Dog",3
"A698663","Zeus","Dog",3
"A769119","Lewey","Dog",3
"A729381","Sam","Dog",3
"A647713","Coco","Dog",3
"A724657","Brutus","Dog",3
"A746677","Iris","Dog",3
"A728546","Charlie","Cat",3
"A738992","*Rio","Dog",3
"A789765","Bobby","Dog",3
"A732425","Carmel","Dog",3
"A726096","*June","Dog",3
"A764027","Lucky","Dog",3
"A696924","Danny Boy","Cat",3
"A727525","Milo","Dog",3
"A808152","Bentley","Dog",3
"A720824","Darwin","Dog",3
"A749505","Chico","Dog",3
"A679206","Dakota","Dog",3
"A764651","Bino","Dog",3
"A795671","Sasha","Dog",3
"A613650","Diamond","Dog",3
"A701694","Charlie","Dog",3
"A698023","Bo","Dog",3
"A478560","Noel","Dog",3
"A722253","Queenie","Dog",3
"A702218","Mcgruff","Dog",3
"A771035","*Poppy","Dog",3
"A707409","Leia","Dog",3
"A817134","Layla","Dog",3
"A686510","Smokey","Dog",3
"A757777","Rex","Dog",3
"A548247","Chico","Dog",3
"A762670","Chester","Dog",3
"A757434","Spyke","Dog",3
"A725396","Daisy","Cat",3
"A691436","Roxie","Dog",3
"A672468","Reed","Dog",3
"A711165","Lady","Dog",3
"A704101","Lobo","Dog",3
"A721358","*Freddie","Dog",3
"A761043","Zev","Dog",3
"A675336","Runt Runt","Dog",3
"A787181","Charlie","Dog",3
"A692336","Elvira","Dog",3
"A761283","Jabba","Dog",3
"A796391","Azsh","Dog",3
"A759921","Artemis","Cat",3
"A674492","Peeves","Dog",3
"A824132","Venus","Dog",3
"A692785","Oso","Dog",3
"A775872","Bailey","Dog",3
"A754280","Chewbacca","Dog",3
"A694905","Roxie","Dog",3
"A700663","Zeke","Dog",3
"A686364","Bubba","Dog",3
"A691246","*Reginald","Dog",3
"A689792","Talia","Dog",3
"A641748","Champ","Dog",3
"A792320","*Sloan","Dog",3
"A770881","Rocky","Dog",3
"A779200","Tuba","Dog",3
"A744934","Choco","Dog",3
"A715560","Nola","Dog",3
"A803620","*Guppy","Cat",3
"A686845","Fiona","Dog",3
"A708917","*Dante","Dog",3
"A658002","*Jess","Dog",3
"A738352","Mack","Dog",3
"A770593","Pancho","Dog",3
"A712337","*Howard","Dog",3
"A453083","Liz","Dog",3
"A678217","*Puzzles","Dog",3
"A732105","Willa","Dog",3
"A698830","Puppy","Dog",3
"A742114","Jones","Cat",3
"A696594","Riggins","Dog",3
"A731088","Sassy","Cat",3
"A735476","Kismet","Dog",3
"A722569","Sophie","Dog",3
"A696155","Brurdaoex","Dog",3
"A735070","Akela","Dog",3
"A714462","Pebbles","Dog",3
"A765384","Bolo","Dog",3
"A691804","Centurion","Dog",3
"A751404","Gabriella","Cat",3
"A715376","Gunny","Dog",3
"A807930","Tobby","Dog",3
"A781037","Jj Watt","Dog",3
"A722208","Grizzle","Dog",3
"A803641","Pancho","Dog",3
"A812661","Hawk","Dog",3
"A640185","*Barnaby","Dog",3
"A668103","Sparky","Dog",3
"A750806","Precious","Dog",3
"A727711","Peeka","Cat",3
"A810846","Biggie Smalls","Dog",3
"A772400","*Tut","Dog",3
"A691584","Luke","Dog",3
"A670391","Petey","Dog",3
"A822604","Ruth","Dog",3
"A708230","Ren","Dog",3
"A823791","Luca","Dog",3
"A764807","Athena","Dog",3
"A691615","Leo Blue","Dog",3
"A790974","Novah","Dog",3
"A665365","Mariposa","Dog",3
"A566568","Duck","Dog",3
"A803621","*Tetra","Cat",3
"A732953","Chloe","Dog",3
"A822473","Blue","Dog",3
"A627376","Major","Dog",3
"A666371","Bella","Dog",3
"A670913","Thelonious","Dog",3
"A822132","Susi","Dog",3
"A719758","Lucy","Dog",3
"A700437","Meri","Dog",3
"A693938","King","Dog",3
"A634925","Princess","Dog",3
"A615725","Cookie","Dog",3
"A569252","Pete","Dog",3
"A778902","Eleanor R.","Dog",3
"A788114","Luu","Dog",3
"A699031","Tabitha","Cat",3
"A696048","Ivy","Dog",3
"A708791","Lilith","Dog",3
"A767731","*Jax","Dog",3
"A631433","Meathead","Dog",3
"A813202","Kai","Dog",3
"A690013","Caleb","Dog",3
"A780901","*Padfoot","Dog",3
"A675808","Prada","Dog",3
"A786930","Rocky","Dog",3
"A680607","Max","Dog",3
"A805074","Bowzer","Dog",3
"A820837","Bella","Dog",3
"A721372","Princess","Dog",3
"A687298","*Lila","Dog",3
"A727621","King","Dog",3
"A658878","Thane","Dog",3
"A690344","*Grover","Dog",3
"A732519","Max","Dog",3
"A709904","Lucky","Dog",3
"A730598","Ace","Dog",3
"A802782","Cosmos","Cat",3
"A666598","Faye","Dog",3
"A674868","Lencho","Dog",3
"A724545","Chloe","Dog",3
"A754758","*Ruby","Dog",3
"A723152","Maple","Dog",3
"A764035","Keeper","Dog",3
"A717725","Skip","Dog",3
"A695409","Cooper","Dog",3
"A701168","Omi","Cat",3
"A710856","*Knox","Dog",3
"A774766","Stax","Dog",3
"A759934","Coco","Dog",3
"A756702","Diamond","Dog",3
"A776047","Zoey","Dog",3
"A766019",NULL,"Dog",3
"A710383","Pepper","Dog",3
"A789297","Ace","Dog",3
"A690262","Dinky","Dog",3
"A747911","*Smores","Cat",3
"A703506","Nala","Dog",3
"A794183","Japy","Dog",3
"A690872","*Marcus","Dog",3
"A805427","*Westley","Cat",3
"A702339","Ayo","Dog",3
"A718529","*Sadie","Dog",3
"A737219","Baby D","Dog",3
"A762663","Zora","Dog",3
"A572590","Princess","Dog",3
"A726304","Lola","Dog",3
"A683137","Batman","Cat",3
"A719933","Bella","Dog",3
"A793396","Piki","Dog",3
"A715800","Cheeto","Dog",3
"A707986","Pentagram","Dog",3
"A691847","Hero","Dog",3
"A724359","*Hercules","Dog",3
"A672396","Layla","Dog",3
"A802927","Honeybun","Dog",3
"A739003","Pazuzu","Dog",3
"A777441","*Boris","Dog",3
"A777932","Rey","Dog",3
"A782780","Bebe","Dog",3
"A695585","*Mika","Dog",3
"A758574","Little Bit","Dog",3
"A724111","Lakota","Dog",3
"A742759","Amber","Dog",3
"A812197","Junai","Dog",3
"A784810","Tigger","Dog",3
"A650177","Koda","Dog",3
"A719857","*Minniemouse","Dog",3
"A787312","Chaco","Dog",3
"A693269","Denver","Dog",3
"A559229","Duffy","Dog",3
"A674938","Shiva","Dog",3
"A597335","Princess","Dog",3
"A764137","Dakota","Dog",3
"A701755","Fetty","Dog",3
"A766983","Finn","Dog",3
"A770004","Max","Dog",3
"A610476","Trinity","Dog",3
"A768990","Mickey","Dog",3
"A794334","Pearl","Dog",3
"A689697","Remy","Dog",3
"A746845","Buddy","Dog",3
"A676663","*Fred","Dog",3
"A679750","Shotzy","Dog",3
"A662104","Gracie","Dog",3
"A731877","Strider","Dog",3
"A707119","Maxwell","Dog",3
"A742540","Cookie","Dog",3
"A764564","Marley","Dog",3
"A667400","Norbert","Dog",3
"A705647","Billy","Dog",3
"A635818","Oscar","Dog",3
"A803927","Blaze","Cat",3
"A649946","Major","Dog",3
"A662170","Felix","Cat",3
"A715593","Marigold","Dog",3
"A750322","Coco","Dog",3
"A766403","Tyga","Dog",3
"A716315","Diesel","Dog",3
"A686690","Bella","Dog",3
"A718748","Casidy","Dog",3
"A722233","*Sundae","Dog",3
"A701556","*Fisk","Dog",3
"A756806","Shadow","Cat",3
"A709342","Gaston","Dog",3
"A756164","Baby","Dog",3
"A808443","*Andorra","Dog",3
"A688775","Lady","Dog",3
"A759582","Bailee","Dog",3
"A762001","*Spruce","Dog",3
"A703723","Molly","Dog",3
"A776528","Raiden","Dog",3
"A684463","Dingo","Dog",3
"A621534","Diamond","Dog",3
"A762550","Lola","Dog",3
"A689992","Princess","Dog",3
"A713233","Gunner","Dog",3
"A779578","*Oreo","Dog",3
"A716517","*Herbie","Dog",3
"A773939","Blue","Dog",3
"A749711","Zeus","Cat",3
"A789916","Freckles","Dog",3
"A679654","Kuppuru","Cat",3
"A665594","Fifi","Dog",3
"A759877","Nova","Dog",3
"A702383","Zee","Dog",3
"A677884","Juliette","Dog",3
"A685997","Ruby","Dog",3
"A684061","Coco","Dog",3
"A718488","Yaira","Cat",3
"A792640","*Lola","Dog",3
"A775821","Leroy","Dog",3
"A698849","Hero","Dog",3
"A705333","Tori","Cat",3
"A708716","*Buster","Dog",3
"A709467","Little Dog","Dog",3
"A671805","Dosha","Dog",3
"A663684","Asher","Dog",3
"A716272","Jasmine","Dog",3
"A692327","Allie","Dog",3
"A678341","Bear","Dog",3
"A738441","Elsa","Cat",3
"A791495","Figaro","Dog",3
"A729697","*Azul","Cat",3
"A790254","Drake","Dog",3
"A644301","Cloy","Dog",3
"A583005","Butters","Dog",3
"A701734","Makita","Dog",3
"A665162","Diamond","Dog",3
"A798482","Nacho","Dog",3
"A648919","Rose","Dog",3
"A568123","Miley","Dog",3
"A782064","Midnight","Dog",3
"A724592","George","Dog",3
"A644452","Acho","Dog",3
"A786537","Zeus","Dog",3
"A744811","Bonnie","Dog",3
"A761788","Cafe","Cat",3
"A773575","Monty","Cat",3
"A713196","Kona","Dog",3
"A784102","Koda","Dog",3
"A715366","Sadie","Dog",3
"A765563","Daisy","Dog",3
"A696665","*Flintstone","Dog",3
"A752378","Luna","Cat",3
"A745660","Bodhi","Dog",3
"A748051","Miso","Cat",3
"A723558","Alda","Dog",3
"A730237","*Creamsicle","Cat",3
"A726973","*Deacon","Dog",3
"A772168","*Phoebe","Dog",3
"A708894","*Belle","Cat",3
"A763230","Cash","Dog",3
"A721333","Geronimo","Dog",3
"A725300","Sandy","Dog",3
"A721038","Kiah","Dog",3
"A746732","Nyx","Dog",3
"A750734","Knighten","Dog",3
"A733311","*Wilma","Dog",3
"A700840","*Amarillo","Dog",3
"A790590","Caramelo","Dog",3
"A698780","Rex","Dog",3
"A727579","*Travis","Dog",3
"A722139","*Trevor","Cat",3
"A754351","Onyx","Dog",3
"A717532","Cooper","Dog",3
"A736669","Bruce","Dog",3
"A682590","Rex","Dog",3
"A767756","Daisy","Dog",3
"A663649","Tank","Dog",3
"A703414","Sundae","Dog",3
"A657489","Floyd","Dog",3
"A799025","Max","Dog",3
"A670497","Rock","Dog",3
"A691541","Chickla","Dog",3
"A679938","Rico","Dog",3
"A792197","Jasmine","Dog",3
"A678839","Frida","Dog",3
"A636625","Toothless","Cat",3
"A758597","Nora","Dog",3
"A707384","Lana","Dog",3
"A770764","Nala","Dog",3
"A754845","Coco","Dog",3
"A810262","Dingo","Dog",3
"A537127","Fozzy Bear","Dog",3
"A743934","*Prospero","Dog",3
"A705031","Bobby","Cat",3
"A755735","Baby","Dog",3
"A698340","Gizmo","Dog",3
"A753893","Chato","Dog",3
"A664666","Red","Dog",3
"A755154","*Alamo","Dog",3
"A719352","Abby","Dog",3
"A730879","Rudy","Dog",3
"A778585","Tater","Dog",3
"A686265","Mikey","Dog",3
"A824086","Hosa","Dog",3
"A675324","Alejo","Dog",3
"A696361","Bolo","Dog",3
"A690926","Bagel","Dog",3
"A632706","Chanel","Dog",3
"A811651","*Bloop","Dog",3
"A780420","Ghost","Dog",3
"A681583","Josie","Dog",3
"A570436","Baxter","Dog",3
"A778192","*Craig","Dog",3
"A675680","Draco","Dog",3
"A717116","Lucky","Dog",3
"A795992","Moby","Cat",3
"A774677","Griffey","Dog",3
"A757340","Ella","Dog",3
"A719691","Tarzan","Dog",3
"A746341","*Shadi","Cat",3
"A683111","Bonnie","Dog",3
"A781808","Max","Dog",3
"A737267","Bean","Dog",3
"A719299","Deja Vu","Cat",3
"A757347","Honey","Dog",3
"A809779","Willie","Dog",3
"A698737","*Heidi","Dog",3
"A749127","Princess","Dog",3
"A685100","Abigail","Dog",3
"A758403",NULL,"Dog",3
"A742664","*Reagan","Dog",3
"A793977","*Peaches","Dog",3
"A733295","Tipsi Boots","Cat",3
"A661581","Rocky","Dog",3
"A801149","Sam","Dog",3
"A792712","Daisy","Dog",3
"A711096","Schatzi","Dog",3
"A711168","Chucho","Dog",3
"A744440","Milo","Dog",3
"A765952","Boby","Dog",3
"A789293","Leo","Dog",3
"A679729","Tiger","Cat",3
"A676571","Apple","Dog",3
"A719135","Romero","Dog",3
"A755179","Luna","Dog",3
"A702757","Mellow","Dog",3
"A812020","Delgado","Dog",3
"A755205","Trixie","Dog",3
"A807540","Odie","Dog",3
"A718861","Guinness","Dog",3
"A770599","Wasabi","Cat",3
"A771016","Mary-Kate","Dog",3
"A715126","Sampson","Dog",3
"A598850","Lily","Dog",3
"A664537","Avery","Dog",3
"A692883","*Patches","Dog",3
"A742520","Stacy","Dog",3
"A703364","Winston","Dog",3
"A711571","Reggie Veggi","Dog",3
"A775842","Tucker","Dog",3
"A790581","Mia","Dog",3
"A678068","*Chester","Dog",3
"A723945","*Earl","Dog",3
"A820898","Nola","Dog",3
"A740118","Canelo","Dog",3
"A687232",NULL,"Cat",3
"A693989","Lobo","Dog",3
"A515757","Simba","Dog",3
"A797767","Canello","Dog",3
"A740971","Jinx","Dog",3
"A641116","*Sebastian","Cat",3
"A748768","Abby","Dog",3
"A695310","Elijah","Dog",3
"A663964","Mr. Jones","Dog",3
"A776269","Simba","Dog",3
"A691714","Archer","Dog",3
"A711583","Big Head","Dog",3
"A736246","Natty","Dog",3
"A812875","*Jade","Dog",3
"A703672","*Chillon","Cat",3
"A738657","Maddie","Dog",3
"A752482","*Arriba","Dog",3
"A672979","Sam","Dog",3
"A739084","*Franklin","Dog",3
"A698767","Polo","Dog",3
"A797429","*Pozole","Cat",3
"A702642","Trigger","Dog",3
"A741899","Maddie","Dog",3
"A790768","Ceelo","Dog",3
"A761705","Hank","Dog",3
"A682386","Little Man","Dog",3
"A742211","Rascal","Dog",3
"A748659","*Bitsie","Dog",3
"A788953","Apollo","Dog",3
"A692008","Zaida","Dog",3
"A680360","Macie","Dog",3
"A661638","Apollo","Dog",3
"A722246","Oscar","Dog",3
"A687266","Coco","Dog",3
"A670785","Muñeca","Dog",3
"A662031","Pluto","Dog",3
"A675350","Carlie","Dog",3
"A735342","Rambo","Dog",3
"A747906","Willienelson","Dog",3
"A798057","Lucy","Dog",3
"A786273","Haro","Dog",3
"A679481","Max","Dog",3
"A768566","El Nino","Dog",3
"A685765","Buddy","Dog",3
"A663220","Jolene","Dog",3
"A506854","Ralphie","Dog",3
"A766135","Tucker","Dog",3
"A657492","Freckles","Dog",3
"A764109","Max","Cat",3
"A688484","Lalo","Cat",3
"A609226","Swisher","Dog",3
"A742818","*Taylor","Dog",3
"A803891","Max","Cat",3
"A652198","Essie","Dog",3
"A786427","*Jericho","Dog",3
"A694047","Rello","Dog",3
"A702372","Tank","Dog",3
"A722560","Spike","Dog",3
"A765394","*Scooby","Dog",3
"A747741","*Squiggy","Cat",3
"A738382","Jax","Dog",3
"A680289",NULL,"Cat",3
"A780644","Tyson","Dog",3
"A782055","*Mia","Dog",3
"A758827","Gideon","Cat",3
"A666380","Bud","Dog",3
"A812965","Chewy","Dog",3
"A662265","Jezebel","Dog",3
"A608918","Vader","Dog",3
"A711597","Max","Dog",3
"A719173","Diamond","Dog",3
"A772747","Lamar","Dog",3
"A697713","Rambo","Dog",3
"A647491","Loverboy","Dog",3
"A743888","Polly","Dog",3
"A462504","Lady Bug","Dog",3
"A778310","*Kissy","Dog",3
"A801573","*Travis","Dog",3
"A673408","Sabrina","Dog",3
"A716880","Bear","Cat",3
"A719157","Doozer","Dog",3
"A718203","Crissy","Dog",3
"A745526","*Bodie","Dog",3
"A692104","Roxy","Dog",3
"A637504","*Birdie","Dog",3
"A766540","Hercules","Dog",3
"A760928","Cita","Dog",3
"A764136","Luna","Dog",3
"A759044","Sugar","Dog",3
"A742561","Arwen","Dog",3
"A696511","Honey","Dog",3
"A722562","Rover","Dog",3
"A764301","Sabrina","Dog",3
"A741745","Chiquitin","Dog",3
"A806028","Cowboy","Dog",3
"A694726","Giselle","Dog",3
"A680865","Rex","Dog",3
"A762865","Ace","Dog",3
"A687043","Austin","Dog",3
"A692189",NULL,"Cat",3
"A756283","Hunter","Dog",3
"A797402","Nico","Dog",3
"A790759","Lucy","Dog",3
"A735515","Lola","Dog",3
"A757136","Doug","Dog",3
"A687239","Luna","Dog",3
"A779542","Thor","Dog",3
"A724761","Poppy","Dog",3
"A725327","Ryno","Dog",3
"A757185","Chin-Chin","Dog",3
"A739958","Maggie","Dog",3
"A820013","Dubi","Dog",3
"A720128","Ziggy","Dog",3
"A787862","Bella","Dog",3
"A662273","Mia Badia","Dog",3
"A529310","Angel","Dog",3
"A800845","Muscles","Dog",3
"A757897","Pandora","Dog",3
"A755640","Tyson","Dog",3
"A722207","Honey","Dog",3
"A741329","Spot","Dog",3
"A741374","*Pavarotti","Dog",3
"A774074","Luna","Dog",3
"A680301","Cleo","Dog",3
"A693974","Bear","Dog",3
"A702131","Jake","Dog",3
"A696047","White","Dog",3
"A700767","Max","Dog",3
"A719837","Teddy","Dog",3
"A759097","Kash","Dog",3
"A743290","Jerry","Dog",3
"A701607","Rosco","Dog",3
"A676982","Macie","Dog",3
"A778727","Loki","Dog",3
"A678131","Peewee","Dog",3
"A818791","Ladybird","Dog",3
"A672470","Choko","Dog",3
"A657651","Jacob","Dog",3
"A694377","Josephine","Dog",3
"A731878","*Baron","Dog",3
"A744843","Papi","Dog",3
"A683081","Cane","Dog",3
"A778593","Ella","Dog",3
"A665629","Baby Boy","Dog",3
"A775844","*T Bone","Dog",3
"A771827",NULL,"Cat",3
"A714500","Jack","Dog",3
"A719786","Lady","Dog",3
"A801222","Chico","Dog",3
"A673898","Blue Eyes","Dog",3
"A746795","Emi","Dog",3
"A769605","Reeses","Dog",3
"A696026","Daryl","Dog",3
"A697765","Louise","Dog",3
"A672347","*Ransom","Dog",3
"A775792","*Lucky","Dog",3
"A668598","Sprinkles","Dog",3
"A794669","Big Boi","Dog",3
"A802452","Hobbey","Dog",3
"A686386","Shelby","Dog",3
"A774233","Nelson","Dog",3
"A742997","Sadie","Dog",3
"A675494","Shadow","Dog",3
"A804399","Rome","Dog",3
"A761409","Buster","Dog",3
"A677918","Buddy","Dog",3
"A710966","*Gilbert","Cat",3
"A796140",NULL,"Dog",3
"A760711","Louie","Dog",3
"A736593","Nina","Dog",3
"A766556","*Willie","Dog",3
"A806418","Lily","Cat",3
"A671425","Luna","Dog",3
"A781266","Carmello","Dog",3
"A652101","Stella","Dog",3
"A764319","*Emma","Dog",3
"A736471","Leisel","Dog",3
"A786303","*Luna","Dog",3
"A774117","Rocky","Dog",3
"A780142",NULL,"Dog",3
"A646955","Cleo","Dog",3
"A679954","Ruby","Dog",3
"A775957","Beauty","Dog",3
"A721876","Junebug","Dog",3
"A665874","Tripp","Dog",3
"A703294","Zoe","Dog",3
"A805209","Mocha","Dog",3
"A727731","*Durantea","Cat",3
"A712235","Bella","Dog",3
"A714913","Patrick","Cat",3
"A672895","Mona","Dog",3
"A768978","Bubba","Dog",3
"A695341","Copper","Dog",3
"A625618","Sapphire","Dog",3
"A790155","Chico","Dog",3
"A722024","Cupcake","Dog",3
"A761861","Hersey","Cat",3
"A729260","*Buttercup","Dog",3
"A743089","Pebbles","Dog",3
"A666752","Floyd","Dog",3
"A762623","Lexi","Dog",3
"A750497","Piper","Dog",3
"A670547","Mint","Cat",3
"A713383","Spiros","Cat",3
"A780188","Nala","Dog",3
"A670396","Jinxy","Dog",3
"A757075","Oriah","Dog",3
"A715716","Margo","Dog",3
"A798139","Kano","Dog",3
"A798523","Gia","Dog",3
"A732596","*Eloise","Dog",3
"A674917","Sheba","Dog",3
"A671885","*Dixie","Dog",3
"A765999","Thunder","Dog",3
"A706472","*Tulip","Dog",3
"A766054","Faith","Dog",3
"A730568","Baggetta","Dog",3
"A787873","Baby","Dog",3
"A774198","Houdini","Dog",3
"A607663","Chopper","Dog",3
"A767422","Biscuit","Dog",3
"A710132","Estrella","Dog",3
"A687089","Runner","Dog",3
"A689467","Sammy","Dog",3
"A700310","Shiro","Cat",3
"A761716","Knox","Dog",3
"A697308","Jasmine","Dog",3
"A825700",NULL,"Dog",3
"A728527","Whiskey","Cat",3
"A785916","*King","Dog",3
"A689946","Tank","Dog",3
"A735264","Jazz","Dog",3
"A733575","Nova","Dog",3
"A006100","Scamp","Dog",3
"A719598","*Buzz","Dog",3
"A621306","Django","Dog",3
"A789538","*Rocket","Dog",3
"A695904","Indiana","Dog",3
"A782872","Firulais","Dog",3
"A787653","Scout","Cat",3
"A632791","Leonard","Dog",3
"A809900","Nova","Dog",3
"A744794","Roxi","Dog",3
"A685916","Georgie","Dog",3
"A786984","Toby","Dog",3
"A767908","Layla","Dog",3
"A719353","Jessie","Dog",3
"A763909","Sunny","Dog",3
"A799846","*Jody","Dog",3
"A694279","Sage","Dog",3
"A783812","Cherokee","Dog",3
"A774276","Cooper","Dog",3
"A731213","Smokey","Cat",3
"A721361","Door","Cat",3
"A694170","Trooper","Dog",3
"A784710","Maximus","Dog",3
"A681179","Tyson","Dog",3
"A741351","Toby","Dog",3
"A737374","Boxer","Dog",3
"A754055","Amor","Dog",3
"A723340","Donner","Dog",3
"A692182","Cruz","Dog",3
"A685528","Estrella","Dog",3
"A754675","Nina","Dog",3
"A812956","Calvin","Cat",3
"A731100","*Oprah","Dog",3
"A753254","Tina","Dog",3
"A774848","Sunny","Dog",3
"A706411","Fiona","Dog",3
"A726026","Dylan","Dog",3
"A690108","Ruffy","Dog",3
"A681123","Goofy","Dog",3
"A680438","Delgado","Dog",3
"A722710","Sneakers","Cat",3
"A768206","Panda","Dog",3
"A794048","Pulgas","Cat",3
"A674376","Bandido","Dog",3
"A685080","Rossco","Dog",3
"A717889","Lulu","Dog",3
"A786399","Tony","Cat",3
"A572004","Raven","Dog",3
"A699079","Lobo","Dog",3
"A681370","Lucas","Dog",3
"A675862","Shady","Cat",3
"A746322","Paige","Dog",3
"A730251","Pebbles","Dog",3
"A744057","*Hyatt","Dog",3
"A664185","Davy","Cat",3
"A629636","Betty","Dog",3
"A790523","Bordeaux","Dog",3
"A711535","Kyra","Dog",3
"A805902","Daisy","Dog",3
"A679216","Grover","Dog",3
"A757149","Blue","Dog",3
"A776530","Sydney","Dog",3
"A715825","Chubbs","Dog",3
"A738159","Boo","Dog",3
"A669659","Frank","Dog",3
"A733234","Butterscotch","Cat",3
"A717108","Precious","Dog",3
"A736125","Precious","Dog",3
"A716877","Blue","Cat",3
"A712948","Briah","Dog",3
"A725472","Rascal","Dog",3
"A646776","Hercules","Dog",3
"A701548","Bill","Cat",3
"A710058","Midnight","Dog",3
"A765608","Sam","Dog",3
"A775487","Winston","Dog",3
"A668064","*Kesha","Dog",3
"A768459","Charlie","Dog",3
"A789950","Stan","Dog",3
"A724764","Daisy Mae","Dog",3
"A640464","Beau","Dog",3
"A698600","Nuts","Cat",3
"A742282","Captainameri","Dog",3
"A715347","Captain","Dog",3
"A751106","Luke","Dog",3
"A806608","Vega","Dog",3
"A670987","Lefty","Dog",3
"A766781","Kit","Dog",3
"A714646","Skylar","Cat",3
"A796195","Diamond","Dog",3
"A755939","Maya","Dog",3
"A788612","Bo","Dog",3
"A694301","Legend","Dog",3
"A802747","*Miles Davis","Dog",3
"A766348",NULL,"Cat",3
"A664151","Mantequilla","Dog",3
"A760947","Jezebel","Dog",3
